550,null,0,40000,0,60,null,7
551,null,0,40000,0,61,null,7
552,null,0,40000,0,62,null,7
553,null,0,40000,0,63,null,7
554,null,0,40000,0,64,null,7
555,null,0,40000,0,65,null,7
556,null,0,40000,0,66,null,7
557,null,0,40000,0,67,null,7
558,null,0,40000,0,68,null,7
559,null,0,40000,0,69,null,7
560,null,0,40000,0,70,null,7
561,null,0,40000,0,1,null,7
562,null,0,40000,0,2,null,7
563,null,0,40000,0,3,null,7
564,null,0,40000,0,4,null,7
565,null,0,40000,0,5,null,7
566,null,0,40000,0,6,null,7
567,null,0,40000,0,7,null,7
568,null,0,40000,0,8,null,7
569,null,0,40000,0,9,null,7
570,null,0,40000,0,10,null,7
571,null,0,40000,0,11,null,7
572,null,0,40000,0,12,null,7
573,null,0,40000,0,13,null,7
574,null,0,40000,0,14,null,7
575,null,0,40000,0,15,null,7
576,null,0,40000,0,16,null,7
577,null,0,40000,0,17,null,7
578,null,0,40000,0,18,null,7
579,null,0,40000,0,19,null,7
580,null,0,40000,0,20,null,7
581,null,0,40000,0,21,null,7
582,null,0,40000,0,22,null,7
583,null,0,40000,0,23,null,7
584,null,0,40000,0,24,null,7
585,null,0,40000,0,25,null,7
586,null,0,40000,0,26,null,7
587,null,0,40000,0,27,null,7
588,null,0,40000,0,28,null,7
589,null,0,40000,0,29,null,7
590,null,0,40000,0,30,null,7
591,null,0,40000,0,31,null,7
592,null,0,40000,0,32,null,7
593,null,0,40000,0,33,null,7
594,null,0,40000,0,34,null,7
595,null,0,40000,0,35,null,7
596,null,0,40000,0,36,null,7
597,null,0,40000,0,37,null,7
598,null,0,40000,0,38,null,7
599,null,0,40000,0,39,null,7
600,null,0,40000,0,40,null,7
601,null,0,40000,0,41,null,7
602,null,0,40000,0,42,null,7
603,null,0,40000,0,43,null,7
604,null,0,40000,0,44,null,7
605,null,0,40000,0,45,null,7
606,null,0,40000,0,46,null,7
607,null,0,40000,0,47,null,7
608,null,0,40000,0,48,null,7
609,null,0,40000,0,49,null,7
610,null,0,40000,0,50,null,7
611,null,0,40000,0,51,null,7
612,null,0,40000,0,52,null,7
613,null,0,40000,0,53,null,7
614,null,0,40000,0,54,null,7
615,null,0,40000,0,55,null,7
616,null,0,40000,0,56,null,7
617,null,0,40000,0,57,null,7
618,null,0,40000,0,58,null,7
619,null,0,40000,0,59,null,7
620,null,0,40000,0,60,null,7
621,null,0,40000,0,61,null,7
622,null,0,40000,0,62,null,7
623,null,0,40000,0,63,null,7
624,null,0,40000,0,64,null,7
625,null,0,40000,0,65,null,7
626,null,0,40000,0,66,null,7
627,null,0,40000,0,67,null,7
628,null,0,40000,0,68,null,7
629,null,0,40000,0,69,null,7
630,null,0,40000,0,70,null,7
631,null,0,40000,0,1,null,8
632,null,0,40000,0,2,null,8
633,null,0,40000,0,3,null,8
634,null,0,40000,0,4,null,8
635,null,0,40000,0,5,null,8
636,null,0,40000,0,6,null,8
637,null,0,40000,0,7,null,8
638,null,0,40000,0,8,null,8
639,null,0,40000,0,9,null,8
640,null,0,40000,0,10,null,8
641,null,0,40000,0,11,null,8
642,null,0,40000,0,12,null,8
643,null,0,40000,0,13,null,8
644,null,0,40000,0,14,null,8
645,null,0,40000,0,15,null,8
646,null,0,40000,0,16,null,8
647,null,0,40000,0,17,null,8
648,null,0,40000,0,18,null,8
649,null,0,40000,0,19,null,8
650,null,0,40000,0,20,null,8
651,null,0,40000,0,21,null,8
652,null,0,40000,0,22,null,8
653,null,0,40000,0,23,null,8
654,null,0,40000,0,24,null,8
655,null,0,40000,0,25,null,8
656,null,0,40000,0,26,null,8
657,null,0,40000,0,27,null,8
658,null,0,40000,0,28,null,8
659,null,0,40000,0,29,null,8
660,null,0,40000,0,30,null,8
661,null,0,40000,0,31,null,8
662,null,0,40000,0,32,null,8
663,null,0,40000,0,33,null,8
664,null,0,40000,0,34,null,8
665,null,0,40000,0,35,null,8
666,null,0,40000,0,36,null,8
667,null,0,40000,0,37,null,8
668,null,0,40000,0,38,null,8
669,null,0,40000,0,39,null,8
670,null,0,40000,0,40,null,8
671,null,0,40000,0,41,null,8
672,null,0,40000,0,42,null,8
673,null,0,40000,0,43,null,8
674,null,0,40000,0,44,null,8
675,null,0,40000,0,45,null,8
676,null,0,40000,0,46,null,8
677,null,0,40000,0,47,null,8
678,null,0,40000,0,48,null,8
679,null,0,40000,0,49,null,8
680,null,0,40000,0,50,null,8
681,null,0,40000,0,51,null,8
682,null,0,40000,0,52,null,8
683,null,0,40000,0,53,null,8
684,null,0,40000,0,54,null,8
685,null,0,40000,0,55,null,8
686,null,0,40000,0,56,null,8
687,null,0,40000,0,57,null,8
688,null,0,40000,0,58,null,8
689,null,0,40000,0,59,null,8
690,null,0,40000,0,60,null,8
691,null,0,40000,0,61,null,8
692,null,0,40000,0,62,null,8
693,null,0,40000,0,63,null,8
694,null,0,40000,0,64,null,8
695,null,0,40000,0,65,null,8
696,null,0,40000,0,66,null,8
697,null,0,40000,0,67,null,8
698,null,0,40000,0,68,null,8
699,null,0,40000,0,69,null,8
700,null,0,40000,0,70,null,8
701,null,0,40000,0,1,null,9
702,null,0,40000,0,2,null,9
703,null,0,40000,0,3,null,9
704,null,0,40000,0,4,null,9
705,null,0,40000,0,5,null,9
706,null,0,40000,0,6,null,9
707,null,0,40000,0,7,null,9
708,null,0,40000,0,8,null,9
709,null,0,40000,0,9,null,9
710,null,0,40000,0,10,null,9
711,null,0,40000,0,11,null,9
712,null,0,40000,0,12,null,9
713,null,0,40000,0,13,null,9
714,null,0,40000,0,14,null,9
715,null,0,40000,0,15,null,9
716,null,0,40000,0,16,null,9
717,null,0,40000,0,17,null,9
718,null,0,40000,0,18,null,9
719,null,0,40000,0,19,null,9
720,null,0,40000,0,20,null,9
721,null,0,40000,0,21,null,9
722,null,0,40000,0,22,null,9
723,null,0,40000,0,23,null,9
724,null,0,40000,0,24,null,9
725,null,0,40000,0,25,null,9
726,null,0,40000,0,26,null,9
727,null,0,40000,0,27,null,9
728,null,0,40000,0,28,null,9
729,null,0,40000,0,29,null,9
730,null,0,40000,0,30,null,9
731,null,0,40000,0,31,null,9
732,null,0,40000,0,32,null,9
733,null,0,40000,0,33,null,9
734,null,0,40000,0,34,null,9
735,null,0,40000,0,35,null,9
736,null,0,40000,0,36,null,9
737,null,0,40000,0,37,null,9
738,null,0,40000,0,38,null,9
739,null,0,40000,0,39,null,9
740,null,0,40000,0,40,null,9
741,null,0,40000,0,41,null,9
742,null,0,40000,0,42,null,9
743,null,0,40000,0,43,null,9
744,null,0,40000,0,44,null,9
745,null,0,40000,0,45,null,9
746,null,0,40000,0,46,null,9
747,null,0,40000,0,47,null,9
748,null,0,40000,0,48,null,9
749,null,0,40000,0,49,null,9
750,null,0,40000,0,50,null,9
751,null,0,40000,0,51,null,9
752,null,0,40000,0,52,null,9
753,null,0,40000,0,53,null,9
754,null,0,40000,0,54,null,9
755,null,0,40000,0,55,null,9
756,null,0,40000,0,56,null,9
757,null,0,40000,0,57,null,9
758,null,0,40000,0,58,null,9
759,null,0,40000,0,59,null,9
760,null,0,40000,0,60,null,9
761,null,0,40000,0,61,null,9
762,null,0,40000,0,62,null,9
763,null,0,40000,0,63,null,9
764,null,0,40000,0,64,null,9
765,null,0,40000,0,65,null,9
766,null,0,40000,0,66,null,9
767,null,0,40000,0,67,null,9
768,null,0,40000,0,68,null,9
769,null,0,40000,0,69,null,9
770,null,0,40000,0,70,null,9
771,null,0,40000,0,1,null,10
772,null,0,40000,0,2,null,10
773,null,0,40000,0,3,null,10
774,null,0,40000,0,4,null,10
775,null,0,40000,0,5,null,10
776,null,0,40000,0,6,null,10
777,null,0,40000,0,7,null,10
778,null,0,40000,0,8,null,10
779,null,0,40000,0,9,null,10
780,null,0,40000,0,10,null,10
781,null,0,40000,0,11,null,10
782,null,0,40000,0,12,null,10
783,null,0,40000,0,13,null,10
784,null,0,40000,0,14,null,10
785,null,0,40000,0,15,null,10
786,null,0,40000,0,16,null,10
787,null,0,40000,0,17,null,10
788,null,0,40000,0,18,null,10
789,null,0,40000,0,19,null,10
790,null,0,40000,0,20,null,10
791,null,0,40000,0,21,null,10
792,null,0,40000,0,22,null,10
793,null,0,40000,0,23,null,10
794,null,0,40000,0,24,null,10
795,null,0,40000,0,25,null,10
796,null,0,40000,0,26,null,10
797,null,0,40000,0,27,null,10
798,null,0,40000,0,28,null,10
799,null,0,40000,0,29,null,10
800,null,0,40000,0,30,null,10
801,null,0,40000,0,31,null,10
802,null,0,40000,0,32,null,10
803,null,0,40000,0,33,null,10
804,null,0,40000,0,34,null,10
805,null,0,40000,0,35,null,10
806,null,0,40000,0,36,null,10
807,null,0,40000,0,37,null,10
808,null,0,40000,0,38,null,10
809,null,0,40000,0,39,null,10
810,null,0,40000,0,40,null,10
811,null,0,40000,0,41,null,10
812,null,0,40000,0,42,null,10
813,null,0,40000,0,43,null,10
814,null,0,40000,0,44,null,10
815,null,0,40000,0,45,null,10
816,null,0,40000,0,46,null,10
817,null,0,40000,0,47,null,10
818,null,0,40000,0,48,null,10
819,null,0,40000,0,49,null,10
820,null,0,40000,0,50,null,10
821,null,0,40000,0,51,null,10
822,null,0,40000,0,52,null,10
823,null,0,40000,0,53,null,10
824,null,0,40000,0,54,null,10
825,null,0,40000,0,55,null,10
826,null,0,40000,0,56,null,10
827,null,0,40000,0,57,null,10
828,null,0,40000,0,58,null,10
829,null,0,40000,0,59,null,10
830,null,0,40000,0,60,null,10
831,null,0,40000,0,61,null,10
832,null,0,40000,0,62,null,10
833,null,0,40000,0,63,null,10
834,null,0,40000,0,64,null,10
835,null,0,40000,0,65,null,10
836,null,0,40000,0,66,null,10
837,null,0,40000,0,67,null,10
838,null,0,40000,0,68,null,10
839,null,0,40000,0,69,null,10
840,null,0,40000,0,70,null,10
841,null,0,40000,0,1,null,11
842,null,0,40000,0,2,null,11
843,null,0,40000,0,3,null,11
844,null,0,40000,0,4,null,11
845,null,0,40000,0,5,null,11
846,null,0,40000,0,6,null,11
847,null,0,40000,0,7,null,11
848,null,0,40000,0,8,null,11
849,null,0,40000,0,9,null,11
850,null,0,40000,0,10,null,11
851,null,0,40000,0,11,null,11
852,null,0,40000,0,12,null,11
853,null,0,40000,0,13,null,11
854,null,0,40000,0,14,null,11
855,null,0,40000,0,15,null,11
856,null,0,40000,0,16,null,11
857,null,0,40000,0,17,null,11
858,null,0,40000,0,18,null,11
859,null,0,40000,0,19,null,11
860,null,0,40000,0,20,null,11
861,null,0,40000,0,21,null,11
862,null,0,40000,0,22,null,11
863,null,0,40000,0,23,null,11
864,null,0,40000,0,24,null,11
865,null,0,40000,0,25,null,11
866,null,0,40000,0,26,null,11
867,null,0,40000,0,27,null,11
868,null,0,40000,0,28,null,11
869,null,0,40000,0,29,null,11
870,null,0,40000,0,30,null,11
871,null,0,40000,0,31,null,11
872,null,0,40000,0,32,null,11
873,null,0,40000,0,33,null,11
874,null,0,40000,0,34,null,11
875,null,0,40000,0,35,null,11
876,null,0,40000,0,36,null,11
877,null,0,40000,0,37,null,11
878,null,0,40000,0,38,null,11
879,null,0,40000,0,39,null,11
880,null,0,40000,0,40,null,11
881,null,0,40000,0,41,null,11
882,null,0,40000,0,42,null,11
883,null,0,40000,0,43,null,11
884,null,0,40000,0,44,null,11
885,null,0,40000,0,45,null,11
886,null,0,40000,0,46,null,11
887,null,0,40000,0,47,null,11
888,null,0,40000,0,48,null,11
889,null,0,40000,0,49,null,11
890,null,0,40000,0,50,null,11
891,null,0,40000,0,51,null,11
892,null,0,40000,0,52,null,11
893,null,0,40000,0,53,null,11
894,null,0,40000,0,54,null,11
895,null,0,40000,0,55,null,11
896,null,0,40000,0,56,null,11
897,null,0,40000,0,57,null,11
898,null,0,40000,0,58,null,11
899,null,0,40000,0,59,null,11
900,null,0,40000,0,60,null,11
901,null,0,40000,0,61,null,11
902,null,0,40000,0,62,null,11
903,null,0,40000,0,63,null,11
904,null,0,40000,0,64,null,11
905,null,0,40000,0,65,null,11
906,null,0,40000,0,66,null,11
907,null,0,40000,0,67,null,11
908,null,0,40000,0,68,null,11
909,null,0,40000,0,69,null,11
910,null,0,40000,0,70,null,11
911,null,0,40000,0,1,null,12
912,null,0,40000,0,2,null,12
913,null,0,40000,0,3,null,12
914,null,0,40000,0,4,null,12
915,null,0,40000,0,5,null,12
916,null,0,40000,0,6,null,12
917,null,0,40000,0,7,null,12
918,null,0,40000,0,8,null,12
919,null,0,40000,0,9,null,12
920,null,0,40000,0,10,null,12
921,null,0,40000,0,11,null,12
922,null,0,40000,0,12,null,12
923,null,0,40000,0,13,null,12
924,null,0,40000,0,14,null,12
925,null,0,40000,0,15,null,12
926,null,0,40000,0,16,null,12
927,null,0,40000,0,17,null,12
928,null,0,40000,0,18,null,12
929,null,0,40000,0,19,null,12
930,null,0,40000,0,20,null,12
931,null,0,40000,0,21,null,12
932,null,0,40000,0,22,null,12
933,null,0,40000,0,23,null,12
934,null,0,40000,0,24,null,12
935,null,0,40000,0,25,null,12
936,null,0,40000,0,26,null,12
937,null,0,40000,0,27,null,12
938,null,0,40000,0,28,null,12
939,null,0,40000,0,29,null,12
940,null,0,40000,0,30,null,12
941,null,0,40000,0,31,null,12
942,null,0,40000,0,32,null,12
943,null,0,40000,0,33,null,12
944,null,0,40000,0,34,null,12
945,null,0,40000,0,35,null,12
946,null,0,40000,0,36,null,12
947,null,0,40000,0,37,null,12
948,null,0,40000,0,38,null,12
949,null,0,40000,0,39,null,12
950,null,0,40000,0,40,null,12
951,null,0,40000,0,41,null,12
952,null,0,40000,0,42,null,12
953,null,0,40000,0,43,null,12
954,null,0,40000,0,44,null,12
955,null,0,40000,0,45,null,12
956,null,0,40000,0,46,null,12
957,null,0,40000,0,47,null,12
958,null,0,40000,0,48,null,12
959,null,0,40000,0,49,null,12
960,null,0,40000,0,50,null,12
961,null,0,40000,0,51,null,12
962,null,0,40000,0,52,null,12
963,null,0,40000,0,53,null,12
964,null,0,40000,0,54,null,12
965,null,0,40000,0,55,null,12
966,null,0,40000,0,56,null,12
967,null,0,40000,0,57,null,12
968,null,0,40000,0,58,null,12
969,null,0,40000,0,59,null,12
970,null,0,40000,0,60,null,12
971,null,0,40000,0,61,null,12
972,null,0,40000,0,62,null,12
973,null,0,40000,0,63,null,12
974,null,0,40000,0,64,null,12
975,null,0,40000,0,65,null,12
976,null,0,40000,0,66,null,12
977,null,0,40000,0,67,null,12
978,null,0,40000,0,68,null,12
979,null,0,40000,0,69,null,12
980,null,0,40000,0,70,null,12
981,null,0,40000,0,1,null,13
982,null,0,40000,0,2,null,13
983,null,0,40000,0,3,null,13
984,null,0,40000,0,4,null,13
985,null,0,40000,0,5,null,13
986,null,0,40000,0,6,null,13
987,null,0,40000,0,7,null,13
988,null,0,40000,0,8,null,13
989,null,0,40000,0,9,null,13
990,null,0,40000,0,10,null,13
991,null,0,40000,0,11,null,13
992,null,0,40000,0,12,null,13
993,null,0,40000,0,13,null,13
994,null,0,40000,0,14,null,13
995,null,0,40000,0,15,null,13
996,null,0,40000,0,16,null,13
997,null,0,40000,0,17,null,13
998,null,0,40000,0,18,null,13
999,null,0,40000,0,19,null,13
1000,null,0,40000,0,20,null,13
1001,null,0,40000,0,21,null,13
1002,null,0,40000,0,22,null,13
1003,null,0,40000,0,23,null,13
1004,null,0,40000,0,24,null,13
1005,null,0,40000,0,25,null,13
1006,null,0,40000,0,26,null,13
1007,null,0,40000,0,27,null,13
1008,null,0,40000,0,28,null,13
1009,null,0,40000,0,29,null,13
1010,null,0,40000,0,30,null,13
1011,null,0,40000,0,31,null,13
1012,null,0,40000,0,32,null,13
1013,null,0,40000,0,33,null,13
1014,null,0,40000,0,34,null,13
1015,null,0,40000,0,35,null,13
1016,null,0,40000,0,36,null,13
1017,null,0,40000,0,37,null,13
1018,null,0,40000,0,38,null,13
1019,null,0,40000,0,39,null,13
1020,null,0,40000,0,40,null,13
1021,null,0,40000,0,41,null,13
1022,null,0,40000,0,42,null,13
1023,null,0,40000,0,43,null,13
1024,null,0,40000,0,44,null,13
1025,null,0,40000,0,45,null,13
1026,null,0,40000,0,46,null,13
1027,null,0,40000,0,47,null,13
1028,null,0,40000,0,48,null,13
1029,null,0,40000,0,49,null,13
1030,null,0,40000,0,50,null,13
1031,null,0,40000,0,51,null,13
1032,null,0,40000,0,52,null,13
1033,null,0,40000,0,53,null,13
1034,null,0,40000,0,54,null,13
1035,null,0,40000,0,55,null,13
1036,null,0,40000,0,56,null,13
1037,null,0,40000,0,57,null,13
1038,null,0,40000,0,58,null,13
1039,null,0,40000,0,59,null,13
1040,null,0,40000,0,60,null,13
1041,null,0,40000,0,61,null,13
1042,null,0,40000,0,62,null,13
1043,null,0,40000,0,63,null,13
1044,null,0,40000,0,64,null,13
1045,null,0,40000,0,65,null,13
1046,null,0,40000,0,66,null,13
1047,null,0,40000,0,67,null,13
1048,null,0,40000,0,68,null,13
1049,null,0,40000,0,69,null,13
1050,null,0,40000,0,70,null,13
1051,null,0,40000,0,1,null,14
1052,null,0,40000,0,2,null,14
1053,null,0,40000,0,3,null,14
1054,null,0,40000,0,4,null,14
1055,null,0,40000,0,5,null,14
1056,null,0,40000,0,6,null,14
1057,null,0,40000,0,7,null,14
1058,null,0,40000,0,8,null,14
1059,null,0,40000,0,9,null,14
1060,null,0,40000,0,10,null,14
1061,null,0,40000,0,11,null,14
1062,null,0,40000,0,12,null,14
1063,null,0,40000,0,13,null,14
1064,null,0,40000,0,14,null,14
1065,null,0,40000,0,15,null,14
1066,null,0,40000,0,16,null,14
1067,null,0,40000,0,17,null,14
1068,null,0,40000,0,18,null,14
1069,null,0,40000,0,19,null,14
1070,null,0,40000,0,20,null,14
1071,null,0,40000,0,21,null,14
1072,null,0,40000,0,22,null,14
1073,null,0,40000,0,23,null,14
1074,null,0,40000,0,24,null,14
1075,null,0,40000,0,25,null,14
1076,null,0,40000,0,26,null,14
1077,null,0,40000,0,27,null,14
1078,null,0,40000,0,28,null,14
1079,null,0,40000,0,29,null,14
1080,null,0,40000,0,30,null,14
1081,null,0,40000,0,31,null,14
1082,null,0,40000,0,32,null,14
1083,null,0,40000,0,33,null,14
1084,null,0,40000,0,34,null,14
1085,null,0,40000,0,35,null,14
1086,null,0,40000,0,36,null,14
1087,null,0,40000,0,37,null,14
1088,null,0,40000,0,38,null,14
1089,null,0,40000,0,39,null,14
1090,null,0,40000,0,40,null,14
1091,null,0,40000,0,41,null,14
1092,null,0,40000,0,42,null,14
1093,null,0,40000,0,43,null,14
1094,null,0,40000,0,44,null,14
1095,null,0,40000,0,45,null,14
1096,null,0,40000,0,46,null,14
1097,null,0,40000,0,47,null,14
1098,null,0,40000,0,48,null,14
1099,null,0,40000,0,49,null,14
1100,null,0,40000,0,50,null,14
1101,null,0,40000,0,51,null,14
1102,null,0,40000,0,52,null,14
1103,null,0,40000,0,53,null,14
1104,null,0,40000,0,54,null,14
1105,null,0,40000,0,55,null,14
1106,null,0,40000,0,56,null,14
1107,null,0,40000,0,57,null,14
1108,null,0,40000,0,58,null,14
1109,null,0,40000,0,59,null,14
1110,null,0,40000,0,60,null,14
1111,null,0,40000,0,61,null,14
1112,null,0,40000,0,62,null,14
1113,null,0,40000,0,63,null,14
1114,null,0,40000,0,64,null,14
1115,null,0,40000,0,65,null,14
1116,null,0,40000,0,66,null,14
1117,null,0,40000,0,67,null,14
1118,null,0,40000,0,68,null,14
1119,null,0,40000,0,69,null,14
1120,null,0,40000,0,70,null,14
1121,null,0,40000,0,1,null,15
1122,null,0,40000,0,2,null,15
1123,null,0,40000,0,3,null,15
1124,null,0,40000,0,4,null,15
1125,null,0,40000,0,5,null,15
1126,null,0,40000,0,6,null,15
1127,null,0,40000,0,7,null,15
1128,null,0,40000,0,8,null,15
1129,null,0,40000,0,9,null,15
1130,null,0,40000,0,10,null,15
1131,null,0,40000,0,11,null,15
1132,null,0,40000,0,12,null,15
1133,null,0,40000,0,13,null,15
1134,null,0,40000,0,14,null,15
1135,null,0,40000,0,15,null,15
1136,null,0,40000,0,16,null,15
1137,null,0,40000,0,17,null,15
1138,null,0,40000,0,18,null,15
1139,null,0,40000,0,19,null,15
1140,null,0,40000,0,20,null,15
1141,null,0,40000,0,21,null,15
1142,null,0,40000,0,22,null,15
1143,null,0,40000,0,23,null,15
1144,null,0,40000,0,24,null,15
1145,null,0,40000,0,25,null,15
1146,null,0,40000,0,26,null,15
1147,null,0,40000,0,27,null,15
1148,null,0,40000,0,28,null,15
1149,null,0,40000,0,29,null,15
1150,null,0,40000,0,30,null,15
1151,null,0,40000,0,31,null,15
1152,null,0,40000,0,32,null,15
1153,null,0,40000,0,33,null,15
1154,null,0,40000,0,34,null,15
1155,null,0,40000,0,35,null,15
1156,null,0,40000,0,36,null,15
1157,null,0,40000,0,37,null,15
1158,null,0,40000,0,38,null,15
1159,null,0,40000,0,39,null,15
1160,null,0,40000,0,40,null,15
1161,null,0,40000,0,41,null,15
1162,null,0,40000,0,42,null,15
1163,null,0,40000,0,43,null,15
1164,null,0,40000,0,44,null,15
1165,null,0,40000,0,45,null,15
1166,null,0,40000,0,46,null,15
1167,null,0,40000,0,47,null,15
1168,null,0,40000,0,48,null,15
1169,null,0,40000,0,49,null,15
1170,null,0,40000,0,50,null,15
1171,null,0,40000,0,51,null,15
1172,null,0,40000,0,52,null,15
1173,null,0,40000,0,53,null,15
1174,null,0,40000,0,54,null,15
1175,null,0,40000,0,55,null,15
1176,null,0,40000,0,56,null,15
1177,null,0,40000,0,57,null,15
1178,null,0,40000,0,58,null,15
1179,null,0,40000,0,59,null,15
1180,null,0,40000,0,60,null,15
1181,null,0,40000,0,61,null,15
1182,null,0,40000,0,62,null,15
1183,null,0,40000,0,63,null,15
1184,null,0,40000,0,64,null,15
1185,null,0,40000,0,65,null,15
1186,null,0,40000,0,66,null,15
1187,null,0,40000,0,67,null,15
1188,null,0,40000,0,68,null,15
1189,null,0,40000,0,69,null,15
1190,null,0,40000,0,70,null,15
1191,null,0,40000,0,1,null,16
1192,null,0,40000,0,2,null,16
1193,null,0,40000,0,3,null,16
1194,null,0,40000,0,4,null,16
1195,null,0,40000,0,5,null,16
1196,null,0,40000,0,6,null,16
1197,null,0,40000,0,7,null,16
1198,null,0,40000,0,8,null,16
1199,null,0,40000,0,9,null,16
1200,null,0,40000,0,10,null,16
1201,null,0,40000,0,11,null,16
1202,null,0,40000,0,12,null,16
1203,null,0,40000,0,13,null,16
1204,null,0,40000,0,14,null,16
1205,null,0,40000,0,15,null,16
1206,null,0,40000,0,16,null,16
1207,null,0,40000,0,17,null,16
1208,null,0,40000,0,18,null,16
1209,null,0,40000,0,19,null,16
1210,null,0,40000,0,20,null,16
1211,null,0,40000,0,21,null,16
1212,null,0,40000,0,22,null,16
1213,null,0,40000,0,23,null,16
1214,null,0,40000,0,24,null,16
1215,null,0,40000,0,25,null,16
1216,null,0,40000,0,26,null,16
1217,null,0,40000,0,27,null,16
1218,null,0,40000,0,28,null,16
1219,null,0,40000,0,29,null,16
1220,null,0,40000,0,30,null,16
1221,null,0,40000,0,31,null,16
1222,null,0,40000,0,32,null,16
1223,null,0,40000,0,33,null,16
1224,null,0,40000,0,34,null,16
1225,null,0,40000,0,35,null,16
1226,null,0,40000,0,36,null,16
1227,null,0,40000,0,37,null,16
1228,null,0,40000,0,38,null,16
1229,null,0,40000,0,39,null,16
